day,region,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,subindex_pm10,subindex_no2,subindex_o3,subindex_so2,indice_atmo
2023-04-28,Occitanie,8.575,2.4666667,80.75,0.375,2,1,4,1,4
2023-04-28,Pays de la Loire,5.754167,4.204167,51.5,0.32916668,1,1,2,1,2
2023-04-28,Provence-Alpes-Côte d'Azur,9.429167,2.7875001,91.625,0.8,2,1,4,1,4
2023-04-28,Île-de-France,6.975,11.8875,60.625,1.3874999,2,1,3,1,3
2023-04-29,Auvergne-Rhône-Alpes,6.0875,4.2208333,56.0,0.3,2,1,3,1,3
2023-04-29,Bourgogne-Franche-Comté,7.008333,2.0708334,78.375,0.19583334,2,1,3,1,3
2023-04-29,Bretagne,8.375,2.6958332,68.25,0.125,2,1,3,1,3
2023-04-29,Centre-Val de Loire,9.591666,2.8666668,70.875,0.45000002,2,1,3,1,3
2023-04-29,Corse,8.9875,1.5958333,72.25,0.36249998,2,1,3,1,3
2023-04-29,Grand Est,9.275001,3.2166665,72.0,0.35833335,2,1,3,1,3
2023-04-29,Guadeloupe,12.716667,0.9916666,35.5,0.25,2,1,2,1,2
2023-04-29,Guyane,6.745833,0.05,39.625,0.112500004,2,1,2,1,2
2023-04-29,Hauts-de-France,18.5125,6.383333,79.75,0.59999996,3,1,4,1,4
2023-04-29,La Réunion,12.845833,0.25416666,44.0,0.1,2,1,2,1,2
2023-04-29,Martinique,15.766666,4.133333,52.5,2.0583334,3,1,2,1,3
2023-04-29,Mayotte,10.779167,0.0,44.42857142857143,0.087500006,2,1,2,1,2
2023-04-29,Normandie,14.325,6.1541667,84.5,0.575,3,1,4,1,4
2023-04-29,Nouvelle-Aquitaine,5.2000003,1.9958334,59.625,0.5,1,1,3,1,3
2023-04-29,Occitanie,8.320833,2.9958334,57.0,0.27916667,2,1,3,1,3
2023-04-29,Pays de la Loire,7.695833,3.4916668,59.375,0.15416667,2,1,3,1,3
2023-04-29,Provence-Alpes-Côte d'Azur,8.825,2.0916667,78.375,0.68333334,2,1,3,1,3
2023-04-29,Île-de-France,15.125,12.545834,73.625,1.1625,3,1,3,1,3
2023-04-30,Auvergne-Rhône-Alpes,7.991667,2.675,66.75,0.27083334,2,1,3,1,3
2023-04-30,Bourgogne-Franche-Comté,9.325,2.3666666,74.375,0.42499998,2,1,3,1,3
2023-04-30,Bretagne,7.975,3.7333333,63.125,0.17500001,2,1,3,1,3
2023-04-30,Centre-Val de Loire,9.408334,2.2583334,86.125,0.53333336,2,1,4,1,4
2023-04-30,Corse,8.045834,1.8625001,70.25,0.16666667,2,1,3,1,3
2023-04-30,Grand Est,12.266666,3.9875,86.375,0.8958333,2,1,4,1,4
2023-04-30,Guadeloupe,11.233334,0.6875,32.0,0.20833333,2,1,2,1,2
2023-04-30,Guyane,10.508333,0.05,46.375,0.12083334,2,1,2,1,2
2023-04-30,Hauts-de-France,20.733334,7.8458333,85.125,1.0083333,4,1,4,1,4
2023-04-30,La Réunion,8.504167,0.50416666,43.375,0.104166664,2,1,2,1,2
2023-04-30,Martinique,16.158333,3.1875,44.5,1.6999999,3,1,2,1,3
2023-04-30,Mayotte,12.220833,0.0,45.6,0.1,2,1,2,1,2
2023-04-30,Normandie,17.904167,5.754167,83.75,0.9041667,3,1,4,1,4
2023-04-30,Nouvelle-Aquitaine,6.7916665,1.85,80.5,0.38333333,2,1,4,1,4
2023-04-30,Occitanie,6.445833,2.2291667,63.75,0.15416667,2,1,3,1,3
2023-04-30,Pays de la Loire,12.708333,4.375,72.125,0.35833335,2,1,3,1,3
2023-04-30,Provence-Alpes-Côte d'Azur,6.2083335,2.425,68.5,0.1,2,1,3,1,3
2023-04-30,Île-de-France,15.175,10.445833,80.875,1.5124999,3,1,4,1,4
2023-05-01,Auvergne-Rhône-Alpes,7.066667,2.2666667,79.375,0.38750002,2,1,4,1,4
2023-05-01,Bourgogne-Franche-Comté,9.208333,1.8416667,89.5,0.28333333,2,1,4,1,4
2023-05-01,Bretagne,7.4625,2.3208334,85.25,0.19583334,2,1,4,1,4
2023-05-01,Centre-Val de Loire,7.554167,2.3875,79.75,0.22916667,2,1,4,1,4
2023-05-01,Corse,4.4416666,2.1833334,73.0,0.045833334,1,1,3,1,3
2023-05-01,Grand Est,13.2625,3.6208334,87.0,0.5708333,3,1,4,1,4
2023-05-01,Guadeloupe,10.0,0.5791667,28.5,0.1875,2,1,1,1,2
2023-05-01,Guyane,13.775001,0.05,47.125,0.14583333,3,1,2,1,3
2023-05-01,Hauts-de-France,20.220833,6.4833336,74.5,0.3125,4,1,3,1,4
2023-05-01,La Réunion,8.8125,0.7791667,47.25,0.13333334,2,1,2,1,2
2023-05-01,Martinique,15.204166,3.2250001,43.875,1.725,3,1,2,1,3
2023-05-01,Mayotte,16.083334,0.0,47.25,0.1,3,1,2,1,3
2023-05-01,Normandie,11.370833,4.2625003,86.25,0.17083333,2,1,4,1,4
2023-05-01,Nouvelle-Aquitaine,5.991667,1.8291668,73.25,0.25,1,1,3,1,3
2023-05-01,Occitanie,4.9875,2.2791667,72.375,0.15416667,1,1,3,1,3
2023-05-01,Pays de la Loire,8.854167,3.0125,84.875,0.19583334,2,1,4,1,4
2023-05-01,Provence-Alpes-Côte d'Azur,4.2000003,1.8541666,72.125,0.15416667,1,1,3,1,3
2023-05-01,Île-de-France,16.729166,17.9,74.125,1.8583332,3,1,3,1,3
2023-05-02,Auvergne-Rhône-Alpes,8.9875,3.0333335,91.875,0.35416666,2,1,4,1,4
2023-05-02,Bourgogne-Franche-Comté,9.599999,2.0291667,88.375,0.19583334,2,1,4,1,4
2023-05-02,Bretagne,7.4583335,3.3208332,81.125,0.22500001,2,1,4,1,4
2023-05-02,Centre-Val de Loire,6.6749997,1.9541668,89.75,0.25,2,1,4,1,4
2023-05-02,Corse,4.5958333,1.7958332,81.875,0.32083336,1,1,4,1,4
2023-05-02,Grand Est,12.704166,3.6125,84.5,0.38750002,2,1,4,1,4
2023-05-02,Guadeloupe,11.025001,0.7583334,35.125,0.1875,2,1,2,1,2
2023-05-02,Guyane,18.804167,0.0625,45.125,0.14166667,3,1,2,1,3
2023-05-02,Hauts-de-France,14.604167,6.5,72.625,0.8458333,3,1,3,1,3
2023-05-02,La Réunion,9.958333,0.54583335,43.0,0.11666667,2,1,2,1,2
2023-05-02,Martinique,11.079166,3.125,40.5,1.4875001,2,1,2,1,2
2023-05-02,Mayotte,15.983334,0.0,48.0,0.1,3,1,2,1,3
2023-05-02,Normandie,10.6125,4.0625,94.25,0.47083333,2,1,4,1,4
2023-05-02,Nouvelle-Aquitaine,6.0916667,2.1375,85.375,0.34166667,2,1,4,1,4
2023-05-02,Occitanie,5.933333,2.9750001,85.75,0.26666668,1,1,4,1,4
2023-05-02,Pays de la Loire,7.7041664,4.1166663,90.375,0.36666667,2,1,4,1,4
2023-05-02,Provence-Alpes-Côte d'Azur,5.2166667,1.75,89.25,0.2,1,1,4,1,4
2023-05-02,Île-de-France,13.783333,11.995833,76.25,1.3208333,3,1,3,1,3
2023-05-03,Auvergne-Rhône-Alpes,10.383333,6.1083336,103.375,1.1291667,2,1,4,1,4
2023-05-03,Bourgogne-Franche-Comté,10.866666,3.7666667,101.5,0.82916665,2,1,4,1,4
2023-05-03,Bretagne,11.441667,2.7375,87.75,0.5833333,2,1,4,1,4
2023-05-03,Centre-Val de Loire,8.341666,2.1416667,98.875,0.5083333,2,1,4,1,4
2023-05-03,Corse,4.7125,1.7541666,77.25,0.42083335,1,1,3,1,3
2023-05-03,Grand Est,13.2375,4.7374997,92.625,0.9375,3,1,4,1,4
2023-05-03,Guadeloupe,10.091666,0.87083334,40.5,0.1875,2,1,2,1,2
2023-05-03,Guyane,13.525001,0.05,43.125,0.104166664,3,1,2,1,3
2023-05-03,Hauts-de-France,17.6625,7.054167,92.75,1.3083333,3,1,4,1,4
2023-05-03,La Réunion,11.45,0.3791667,50.75,0.1,2,1,2,1,2
2023-05-03,Martinique,12.416667,3.6875,35.625,1.3833333,2,1,2,1,2
2023-05-03,Mayotte,14.808333,0.0,51.42857142857143,0.1,3,1,2,1,3
2023-05-03,Normandie,14.466667,4.3624997,99.25,1.1791667,3,1,4,1,4
2023-05-03,Nouvelle-Aquitaine,7.5125003,1.9416666,100.375,0.43333337,2,1,4,1,4
2023-05-03,Occitanie,7.495833,1.9291667,108.0,0.3375,2,1,5,1,5
2023-05-03,Pays de la Loire,10.2625,3.425,96.875,0.6375,2,1,4,1,4
2023-05-03,Provence-Alpes-Côte d'Azur,7.2999997,2.375,107.125,0.50416666,2,1,5,1,5
2023-05-03,Île-de-France,14.3,6.933333,94.5,1.2708334,3,1,4,1,4
2023-05-04,Auvergne-Rhône-Alpes,9.816667,5.75,101.75,0.7416666,2,1,4,1,4
2023-05-04,Bourgogne-Franche-Comté,10.775001,3.5708332,104.875,0.5541667,2,1,5,1,5
2023-05-04,Bretagne,7.7875,2.7208335,84.25,0.32500002,2,1,4,1,4
2023-05-04,Centre-Val de Loire,8.3625,2.2749999,93.25,0.44583333,2,1,4,1,4
2023-05-04,Corse,6.2125,1.8375,89.0,0.45000002,2,1,4,1,4
2023-05-04,Grand Est,12.183333,4.475,101.25,0.6875,2,1,4,1,4
2023-05-04,Guadeloupe,13.25,0.45000002,38.25,0.16250001,3,1,2,1,3
2023-05-04,Guyane,18.8375,0.05,55.875,0.15833333,3,1,3,1,3
2023-05-04,Hauts-de-France,15.908333,6.4375,88.625,0.94166666,3,1,4,1,4
2023-05-04,La Réunion,13.208333,0.26250002,44.625,0.1,3,1,2,1,3
2023-05-04,Martinique,14.454166,3.1541665,35.375,1.3833333,3,1,2,1,3
2023-05-04,Mayotte,13.404167,0.0,45.666666666666664,0.1,3,1,2,1,3
2023-05-04,Normandie,8.8875,3.0041666,90.375,0.58750004,2,1,4,1,4
2023-05-04,Nouvelle-Aquitaine,8.316667,1.7833333,89.0,0.42083335,2,1,4,1,4
2023-05-04,Occitanie,9.341666,2.3416667,106.0,0.5791667,2,1,5,1,5
2023-05-04,Pays de la Loire,7.7999997,2.6208332,89.625,0.375,2,1,4,1,4
2023-05-04,Provence-Alpes-Côte d'Azur,7.1583333,2.3583333,110.5,0.46666667,2,1,5,1,5
2023-05-04,Île-de-France,12.8,7.3333335,92.875,1.0916667,2,1,4,1,4
2023-05-05,Auvergne-Rhône-Alpes,9.908334,5.8583336,82.625,0.8833334,2,1,4,1,4
2023-05-05,Bourgogne-Franche-Comté,7.304167,2.675,76.0,0.25,2,1,3,1,3
2023-05-05,Bretagne,9.858334,2.1291666,76.0,0.24583334,2,1,3,1,3
2023-05-05,Centre-Val de Loire,4.6916666,2.6291666,78.125,0.21250002,1,1,3,1,3
2023-05-05,Corse,6.9208336,1.8874999,92.75,0.32083336,2,1,4,1,4
2023-05-05,Grand Est,9.216666,3.1333332,74.875,0.18333334,2,1,3,1,3
2023-05-05,Guadeloupe,20.3125,0.40833333,37.875,0.14583333,4,1,2,1,4
2023-05-05,Guyane,11.6125,0.0375,45.0,0.11666667,2,1,2,1,2
2023-05-05,Hauts-de-France,8.804167,5.0041666,64.125,0.29583335,2,1,3,1,3
2023-05-05,La Réunion,10.5,0.35416666,46.0,0.11666667,2,1,2,1,2
2023-05-05,Martinique,27.870834,2.2875001,52.5,1.1416667,5,1,2,1,5
2023-05-05,Mayotte,7.5375,0.0,36.0,0.1,2,1,2,1,2
2023-05-05,Normandie,7.3375,2.0541666,75.875,0.11666667,2,1,3,1,3
2023-05-05,Nouvelle-Aquitaine,4.8375,2.4166667,81.5,0.24166667,1,1,4,1,4
2023-05-05,Occitanie,10.270833,2.9791667,97.875,0.48333335,2,1,4,1,4
2023-05-05,Pays de la Loire,8.120833,2.5874999,78.375,0.35000002,2,1,3,1,3
2023-05-05,Provence-Alpes-Côte d'Azur,7.1583333,2.4583333,112.5,0.5916667,2,1,5,1,5
2023-05-05,Île-de-France,7.3624997,9.670834,84.5,0.9166667,2,1,4,1,4
2023-05-06,Auvergne-Rhône-Alpes,9.216666,4.8541665,85.75,0.7708333,2,1,4,1,4
2023-05-06,Bourgogne-Franche-Comté,5.6,3.325,87.0,0.34166667,1,1,4,1,4
2023-05-06,Bretagne,7.183333,2.1166666,74.25,0.26250002,2,1,3,1,3
2023-05-06,Centre-Val de Loire,5.1749997,2.6333334,84.125,0.23333335,1,1,4,1,4
2023-05-06,Corse,6.4666667,1.5041666,93.75,0.30833334,2,1,4,1,4
2023-05-06,Grand Est,6.275,3.6791668,81.5,0.22500001,2,1,4,1,4
2023-05-06,Guadeloupe,28.375,0.39583334,50.625,0.17083333,5,1,2,1,5
2023-05-06,Guyane,14.620833,0.05,39.75,0.1,3,1,2,1,3
2023-05-06,Hauts-de-France,9.529166,5.9083333,68.25,0.35416666,2,1,3,1,3
2023-05-06,La Réunion,10.2375,0.3125,37.375,0.12916668,2,1,2,1,2
2023-05-06,Martinique,33.787502,1.8708334,59.125,0.875,5,1,3,1,5
2023-05-06,Mayotte,10.279166,0.0,42.0,0.1,2,1,2,1,2
2023-05-06,Normandie,8.962501,1.9833332,63.75,0.24166667,2,1,3,1,3
2023-05-06,Nouvelle-Aquitaine,7.2374997,2.4416666,86.875,0.36249998,2,1,4,1,4
2023-05-06,Occitanie,9.95,2.7,98.0,0.4375,2,1,4,1,4
2023-05-06,Pays de la Loire,7.7000003,3.75,69.125,0.49583337,2,1,3,1,3
2023-05-06,Provence-Alpes-Côte d'Azur,7.5125003,2.125,110.375,0.675,2,1,5,1,5
2023-05-06,Île-de-France,9.025001,9.170834,80.375,0.8,2,1,4,1,4
2023-05-07,Auvergne-Rhône-Alpes,4.5750003,3.8083334,66.25,0.34583333,1,1,3,1,3
2023-05-07,Bourgogne-Franche-Comté,5.9,2.3999999,73.5,0.18333334,1,1,3,1,3
2023-05-07,Bretagne,8.175,2.9333334,64.0,0.18333334,2,1,3,1,3
2023-05-07,Centre-Val de Loire,5.0125003,2.2208333,67.0,0.09583333,1,1,3,1,3
2023-05-07,Corse,6.633333,1.5583334,90.0,0.24166667,2,1,4,1,4
2023-05-07,Grand Est,7.7791667,5.1875,65.0,0.37083337,2,1,3,1,3
2023-05-07,Guadeloupe,30.1875,0.38333333,49.0,0.1375,5,1,2,1,5
2023-05-07,Guyane,4.1,0.025,41.0,0.0375,1,1,2,1,2
2023-05-07,Hauts-de-France,9.25,5.5916667,63.25,0.14166667,2,1,3,1,3
2023-05-07,La Réunion,14.233334,0.26666668,38.125,0.1,3,1,2,1,3
2023-05-07,Martinique,30.387499,2.1083333,59.625,1.0333333,5,1,3,1,5
2023-05-07,Mayotte,12.625,0.0,38.375,0.083333336,2,1,2,1,2
2023-05-07,Normandie,7.920833,3.8916667,68.75,0.15833335,2,1,3,1,3
2023-05-07,Nouvelle-Aquitaine,7.570833,1.1791667,71.375,0.17500001,2,1,3,1,3
2023-05-07,Occitanie,6.6749997,2.3666668,71.125,0.125,2,1,3,1,3
2023-05-07,Pays de la Loire,6.6875,2.9708335,62.625,0.35,2,1,3,1,3
2023-05-07,Provence-Alpes-Côte d'Azur,5.7708335,1.6458334,97.875,0.34583333,1,1,4,1,4
2023-05-07,Île-de-France,6.6666665,13.120833,69.0,1.025,2,1,3,1,3
2023-05-08,Auvergne-Rhône-Alpes,4.7166667,2.7583332,68.875,0.19166666,1,1,3,1,3
2023-05-08,Bourgogne-Franche-Comté,5.9500003,1.8249999,69.0,0.10833334,1,1,3,1,3
2023-05-08,Bretagne,6.5291667,3.5166667,64.875,0.21249999,2,1,3,1,3
2023-05-08,Centre-Val de Loire,5.7875,2.1833334,62.875,0.20416667,1,1,3,1,3
2023-05-08,Corse,7.6625,1.7041665,85.0,0.21666668,2,1,4,1,4
2023-05-08,Grand Est,8.220834,2.4333334,58.375,0.12083334,2,1,3,1,3
2023-05-08,Guadeloupe,29.104166,0.45000002,50.25,0.14583333,5,1,2,1,5
2023-05-08,Guyane,3.1666667,0.1,30.75,0.075,1,1,2,1,2
2023-05-08,Hauts-de-France,8.704166,3.5458333,63.0,0.3,2,1,3,1,3
2023-05-08,La Réunion,14.308333,0.3,45.0,0.087500006,3,1,2,1,3
2023-05-08,Martinique,33.0,2.6000001,57.125,1.1958333,5,1,3,1,5
2023-05-08,Mayotte,9.1375,0.0,37.625,0.058333334,2,1,2,1,2
2023-05-08,Normandie,7.566667,2.7291667,67.0,0.17500001,2,1,3,1,3
2023-05-08,Nouvelle-Aquitaine,4.141667,1.7916666,70.75,0.17083333,1,1,3,1,3
2023-05-08,Occitanie,5.7625003,2.9666665,73.875,0.15833335,1,1,3,1,3
2023-05-08,Pays de la Loire,5.775,3.4875,69.0,0.34583333,1,1,3,1,3
2023-05-08,Provence-Alpes-Côte d'Azur,4.9500003,1.7291666,90.875,0.16250001,1,1,4,1,4
2023-05-08,Île-de-France,10.658334,13.970834,63.875,1.6708332,2,1,3,1,3
2023-05-09,Auvergne-Rhône-Alpes,6.3916664,5.741667,46.75,0.46666667,2,1,2,1,2
2023-05-09,Bourgogne-Franche-Comté,5.6083336,2.8541667,54.75,0.15416667,1,1,3,1,3
2023-05-09,Bretagne,5.7208333,2.2208333,74.875,0.25,1,1,3,1,3
2023-05-09,Centre-Val de Loire,4.2541666,2.2083333,69.0,0.17916667,1,1,3,1,3
2023-05-09,Corse,8.329166,1.5041666,85.125,0.34583333,2,1,4,1,4
2023-05-09,Grand Est,6.441667,3.8083334,50.375,0.11666667,2,1,2,1,2
2023-05-09,Guadeloupe,39.070835,0.33333334,58.0,0.1,6,1,3,1,6
2023-05-09,Guyane,3.6291666,0.0625,39.142857142857146,0.06666667,1,1,2,1,2
2023-05-09,Hauts-de-France,5.6124997,4.570833,62.75,0.20833333,1,1,3,1,3
2023-05-09,La Réunion,14.758334,0.275,45.5,0.1,3,1,2,1,3
2023-05-09,Martinique,39.925,1.8166666,67.125,0.81666666,6,1,3,1,6
2023-05-09,Mayotte,9.625,0.0,41.125,0.045833334,2,1,2,1,2
2023-05-09,Normandie,4.695833,3.1708333,71.375,0.18333334,1,1,3,1,3
2023-05-09,Nouvelle-Aquitaine,5.7791667,2.2250001,69.125,0.39583334,1,1,3,1,3
2023-05-09,Occitanie,6.308333,3.9458332,58.625,0.3,2,1,3,1,3
2023-05-09,Pays de la Loire,4.866667,2.125,76.375,0.33333334,1,1,3,1,3
2023-05-09,Provence-Alpes-Côte d'Azur,7.129167,2.5249999,87.125,0.34583333,2,1,4,1,4
2023-05-09,Île-de-France,6.1708336,9.208333,51.875,0.71250004,2,1,2,1,2
2023-05-10,Auvergne-Rhône-Alpes,5.0750003,2.5833333,74.375,0.20416667,1,1,3,1,3
2023-05-10,Bourgogne-Franche-Comté,6.995833,1.6541667,68.5,0.07083333,2,1,3,1,3
2023-05-10,Bretagne,10.483334,2.075,69.875,0.27916667,2,1,3,1,3
2023-05-10,Centre-Val de Loire,7.4708333,1.5666666,70.125,0.20416667,2,1,3,1,3
2023-05-10,Corse,6.2708335,1.4791666,75.5,0.125,2,1,3,1,3
2023-05-10,Grand Est,5.4500003,3.0249999,69.25,0.11666667,1,1,3,1,3
2023-05-10,Guadeloupe,26.300001,0.45000002,62.25,0.1,4,1,3,1,4
2023-05-10,Guyane,3.5916665,0.07083333,44.625,0.075,1,1,2,1,2
2023-05-10,Hauts-de-France,10.229167,3.6583335,70.25,0.19166666,2,1,3,1,3
2023-05-10,La Réunion,14.141666,0.25416666,51.75,0.1,3,1,2,1,3
2023-05-10,Martinique,26.958334,1.8041667,66.5,0.71250004,4,1,3,1,4
2023-05-10,Mayotte,8.470834,0.0,40.0,0.0125,2,1,2,1,2
2023-05-10,Normandie,9.945833,2.7375,78.0,0.17083333,2,1,3,1,3
2023-05-10,Nouvelle-Aquitaine,12.154167,1.1541667,77.375,0.21249999,2,1,3,1,3
2023-05-10,Occitanie,7.8875003,1.6666666,77.75,0.20833333,2,1,3,1,3
2023-05-10,Pays de la Loire,8.458333,2.1291666,73.0,0.32916668,2,1,3,1,3
2023-05-10,Provence-Alpes-Côte d'Azur,3.9458332,1.1333333,85.0,0.09583333,1,1,4,1,4
2023-05-10,Île-de-France,9.383333,9.904166,69.0,1.0124999,2,1,3,1,3
2023-05-11,Auvergne-Rhône-Alpes,3.2166665,3.0916665,65.875,0.19166666,1,1,3,1,3
2023-05-11,Bourgogne-Franche-Comté,6.9041667,2.0,69.5,0.13333334,2,1,3,1,3
2023-05-11,Bretagne,7.9833336,2.45,72.375,0.3,2,1,3,1,3
2023-05-11,Centre-Val de Loire,6.0375,2.3333333,75.0,0.16666667,2,1,3,1,3
2023-05-11,Corse,7.566667,1.1791667,83.125,0.16250001,2,1,4,1,4
2023-05-11,Grand Est,8.483333,2.825,70.75,0.1,2,1,3,1,3
2023-05-11,Guadeloupe,20.9,0.6041667,66.0,0.12916668,4,1,3,1,4
2023-05-11,Guyane,3.1625001,0.058333334,33.875,0.025,1,1,2,1,2
2023-05-11,Hauts-de-France,13.175,4.1291666,73.375,0.1875,3,1,3,1,3
2023-05-11,La Réunion,17.387499,0.23750001,56.75,0.087500006,3,1,3,1,3
2023-05-11,Martinique,23.2125,2.6208334,69.375,1.2541667,4,1,3,1,4
2023-05-11,Mayotte,7.0125003,0.0,37.5,0.06666667,2,1,2,1,2
2023-05-11,Normandie,10.712501,4.0333333,87.625,0.2,2,1,4,1,4
2023-05-11,Nouvelle-Aquitaine,7.6583333,1.5583334,79.5,0.2,2,1,4,1,4
2023-05-11,Occitanie,6.1124997,2.5125,78.5,0.22916667,2,1,3,1,3
2023-05-11,Pays de la Loire,7.433333,2.875,82.5,0.24583334,2,1,4,1,4
2023-05-11,Provence-Alpes-Côte d'Azur,4.391667,1.275,79.5,0.1,1,1,4,1,4
2023-05-11,Île-de-France,13.0125,13.954166,66.625,1.5208334,3,1,3,1,3
2023-05-12,Auvergne-Rhône-Alpes,5.429167,3.3583333,62.375,0.17916667,1,1,3,1,3
2023-05-12,Bourgogne-Franche-Comté,8.858334,2.325,80.375,0.15416667,2,1,4,1,4
2023-05-12,Bretagne,10.345834,3.3916667,74.625,0.24166667,2,1,3,1,3
2023-05-12,Centre-Val de Loire,6.3541665,2.8916667,79.0,0.26250002,2,1,3,1,3
2023-05-12,Corse,5.945833,1.3666667,77.0,0.19583334,1,1,3,1,3
2023-05-12,Grand Est,8.379167,4.170833,76.125,0.475,2,1,3,1,3
2023-05-12,Guadeloupe,18.708334,0.71250004,58.625,0.17500001,3,1,3,1,3
2023-05-12,Guyane,3.6125,0.05,38.625,0.025,1,1,2,1,2
2023-05-12,Hauts-de-France,12.1875,8.733334,57.625,0.5125,2,1,3,1,3
2023-05-12,La Réunion,16.2875,0.29583335,53.0,0.079166666,3,1,2,1,3
2023-05-12,Martinique,23.245834,3.5166667,64.25,1.6708332,4,1,3,1,4
2023-05-12,Mayotte,5.383333,0.0,36.0,0.1,1,1,2,1,2
2023-05-12,Normandie,11.354167,9.991667,64.0,0.87083334,2,1,3,1,3
2023-05-12,Nouvelle-Aquitaine,6.9625,2.3,70.5,0.4,2,1,3,1,3
2023-05-12,Occitanie,4.758333,2.3166666,68.375,0.1375,1,1,3,1,3
2023-05-12,Pays de la Loire,6.8958335,3.4166667,79.75,0.17916667,2,1,4,1,4
2023-05-12,Provence-Alpes-Côte d'Azur,3.7375,1.9291667,76.375,0.12083334,1,1,3,1,3
2023-05-12,Île-de-France,10.866666,15.058333,55.375,1.3833333,2,1,3,1,3
2023-05-13,Auvergne-Rhône-Alpes,6.0833335,3.9208333,56.0,0.22083335,2,1,3,1,3
2023-05-13,Bourgogne-Franche-Comté,8.058333,2.2541666,82.375,0.35833335,2,1,4,1,4
2023-05-13,Bretagne,18.975,2.9125001,81.625,0.3125,3,1,4,1,4
2023-05-13,Centre-Val de Loire,9.55,3.2749999,93.625,0.40416667,2,1,4,1,4
2023-05-13,Corse,4.8708334,1.4583334,74.875,0.16250001,1,1,3,1,3
2023-05-13,Grand Est,10.066667,3.5749998,94.375,0.87916666,2,1,4,1,4
2023-05-13,Guadeloupe,20.0625,0.4625,57.125,0.16250001,4,1,3,1,4
2023-05-13,Guyane,2.1041667,0.033333335,38.875,0.016666668,1,1,2,1,2
2023-05-13,Hauts-de-France,28.6875,6.741667,95.125,1.0833334,5,1,4,1,5
2023-05-13,La Réunion,11.400001,0.6166667,46.875,0.12083334,2,1,2,1,2
2023-05-13,Martinique,22.945833,2.4458334,68.125,1.2541667,4,1,3,1,4
2023-05-13,Mayotte,5.883333,0.0,36.75,0.1,1,1,2,1,2
2023-05-13,Normandie,27.233332,4.8875003,102.625,1.0958334,5,1,4,1,5
2023-05-13,Nouvelle-Aquitaine,5.2374997,2.3708334,74.5,0.24583334,1,1,3,1,3
2023-05-13,Occitanie,5.15,2.6833334,67.875,0.16250001,1,1,3,1,3
2023-05-13,Pays de la Loire,15.491666,3.5041666,90.25,0.40416667,3,1,4,1,4
2023-05-13,Provence-Alpes-Côte d'Azur,3.9125001,1.6458334,82.5,0.1,1,1,4,1,4
2023-05-13,Île-de-France,19.916666,9.345834,100.75,1.0833334,3,1,4,1,4
2023-05-14,Auvergne-Rhône-Alpes,6.7374997,2.7458334,68.0,0.2,2,1,3,1,3
2023-05-14,Bourgogne-Franche-Comté,11.545834,1.6458334,83.0,0.475,2,1,4,1,4
2023-05-14,Bretagne,17.283333,2.5083334,87.375,0.42916667,3,1,4,1,4
2023-05-14,Centre-Val de Loire,20.862501,2.3458333,83.25,0.48333335,4,1,4,1,4
2023-05-14,Corse,3.5249999,1.1,77.375,0.0875,1,1,3,1,3
2023-05-14,Grand Est,14.391666,3.3875,98.125,0.83750004,3,1,4,1,4
2023-05-14,Guadeloupe,21.754166,0.41666666,59.125,0.16250001,4,1,3,1,4
2023-05-14,Guyane,3.2291667,0.058333334,39.25,0.05416667,1,1,2,1,2
2023-05-14,Hauts-de-France,26.854166,3.8999999,95.375,1.1166667,4,1,4,1,4
2023-05-14,La Réunion,8.150001,0.92083335,56.5,0.45000002,2,1,3,1,3
2023-05-14,Martinique,25.925001,2.2,68.5,1.0166667,4,1,3,1,4
2023-05-14,Mayotte,9.608334,0.0,34.125,0.1,2,1,2,1,2
2023-05-14,Normandie,22.620834,5.4249997,103.0,0.6958334,4,1,4,1,4
2023-05-14,Nouvelle-Aquitaine,12.929166,2.1791666,95.25,0.40416667,2,1,4,1,4
2023-05-14,Occitanie,7.3333335,2.3458333,85.25,0.22500001,2,1,4,1,4
2023-05-14,Pays de la Loire,19.933332,2.5791667,101.625,0.42499998,3,1,4,1,4
2023-05-14,Provence-Alpes-Côte d'Azur,3.3291667,1.625,79.75,0.087500006,1,1,4,1,4
2023-05-14,Île-de-France,26.5875,8.541667,87.625,1.0791667,4,1,4,1,4
2023-05-15,Auvergne-Rhône-Alpes,17.783333,2.7416668,93.0,0.40416667,3,1,4,1,4
2023-05-15,Bourgogne-Franche-Comté,19.329166,2.1041667,106.125,0.47916666,3,1,5,1,5
2023-05-15,Bretagne,9.037499,2.8833332,83.875,0.32083336,2,1,4,1,4
2023-05-15,Centre-Val de Loire,13.495833,2.8333333,77.875,0.32083336,3,1,3,1,3
2023-05-15,Corse,4.295833,1.15,84.75,0.26250002,1,1,4,1,4
2023-05-15,Grand Est,20.9,3.7375,93.375,0.4416667,4,1,4,1,4
2023-05-15,Guadeloupe,23.525,0.5083334,56.375,0.17500001,4,1,3,1,4
2023-05-15,Guyane,5.679167,0.087500006,30.375,0.12083334,1,1,2,1,2
2023-05-15,Hauts-de-France,18.866667,4.8458333,69.25,0.23750001,3,1,3,1,3
2023-05-15,La Réunion,12.7625,0.8041666,63.25,1.025,2,1,3,1,3
2023-05-15,Martinique,25.095833,2.3125,63.125,1.025,4,1,3,1,4
